x,y,Class_ID,B1,B2,B3,Class,Description
461.2985229,-199.1082764,2,107,108,92,Class_2,Grass
275.0289307,-445.9755859,2,104,100,89,Class_2,Grass
192.932312,-440.9766846,3,66,80,57,Class_3,Vegitation
492.8001099,-211.1340942,2,113,111,96,Class_2,Grass
659.6016846,-157.6928101,1,244,246,232,Class_1,LS Block
187.1348877,-45.88220215,3,37,60,32,Class_3,Vegitation
494.0720825,-212.0189819,2,104,102,87,Class_2,Grass
229.0914917,-314.9478149,3,40,57,38,Class_3,Vegitation
393.9581299,-32.18658447,1,154,162,147,Class_1,LS Block
413.6987305,-6.216308594,1,160,166,156,Class_1,LS Block
506.0526733,-196.1251831,2,93,95,81,Class_2,Grass
205.0769043,-436.4168091,3,41,65,41,Class_3,Vegitation
521.8585205,-223.8986816,2,97,101,84,Class_2,Grass
497.7730713,-216.8082275,2,93,95,81,Class_2,Grass
178.0437012,-113.7678833,2,102,105,84,Class_2,Grass
467.8074951,-209.208313,2,104,98,86,Class_2,Grass
501.7241211,-208.9667969,2,96,98,84,Class_2,Grass
471.9685059,-340.3422852,2,118,116,104,Class_2,Grass
482.093689,-218.828186,2,107,105,90,Class_2,Grass
109.9859009,-148.0187988,2,98,96,83,Class_2,Grass
659.6672974,-212.2214966,1,149,150,136,Class_1,LS Block
86.99609375,-156.1951904,2,112,113,97,Class_2,Grass
261.9338989,-538.1901245,3,34,58,32,Class_3,Vegitation
410.8267212,-26.73919678,1,215,218,209,Class_1,LS Block
387.9796753,-284.1309814,1,161,162,146,Class_1,LS Block
257.0473022,-542.0446777,3,62,86,62,Class_3,Vegitation
515.0272827,-203.9951172,2,98,100,86,Class_2,Grass
76.84790039,-155.0889893,2,114,108,92,Class_2,Grass
198.1364746,-416.9887085,3,40,68,46,Class_3,Vegitation
191.9110718,-435.0499268,3,62,86,62,Class_3,Vegitation
499.8361206,-203.8378906,2,109,107,94,Class_2,Grass
196.7335205,-411.1071777,3,59,82,56,Class_3,Vegitation
334.9854736,-158.9301758,3,99,130,88,Class_3,Vegitation
473.9246826,-197.7946777,2,115,111,99,Class_2,Grass
264.9553223,-277.3901978,1,202,210,199,Class_1,LS Block
341.243103,-154.072998,3,114,139,97,Class_3,Vegitation
382.0070801,-80.2454834,3,48,84,46,Class_3,Vegitation
257.3110962,-518.9844971,3,82,111,81,Class_3,Vegitation
108.9279175,-146.0949097,2,106,109,92,Class_2,Grass
177.0836792,-33.38787842,3,92,135,89,Class_3,Vegitation
493.2520752,-225.3693237,2,109,110,94,Class_2,Grass
263.0097046,-532.1184082,3,69,93,67,Class_3,Vegitation
663.0646973,-162.5665894,1,210,214,199,Class_1,LS Block
203.9121094,-487.1080933,3,20,38,22,Class_3,Vegitation
522.0974731,-204.1394043,2,98,100,86,Class_2,Grass
243.0025024,-532.1743774,3,60,89,58,Class_3,Vegitation
98.0703125,-234.1619873,1,188,191,174,Class_1,LS Block
197.9514771,-439.8251953,3,61,78,59,Class_3,Vegitation
99.93389893,-153.9827271,2,104,114,89,Class_2,Grass
189.177124,-432.8916016,3,40,66,37,Class_3,Vegitation
467.0626831,-339.1519775,2,102,106,92,Class_2,Grass
467.8074951,-210.9398804,2,106,100,88,Class_2,Grass
650.9345093,-288.9967041,1,136,136,128,Class_1,LS Block
469.0698853,-216.0620117,2,108,102,90,Class_2,Grass
401.2221069,-13.03369141,1,156,154,141,Class_1,LS Block
342.9578857,-176.048584,3,47,79,42,Class_3,Vegitation
62.09112549,-245.1173096,1,185,182,167,Class_1,LS Block
212.2271118,-478.0452271,3,36,52,39,Class_3,Vegitation
659.0737305,-183.1378784,1,232,232,220,Class_1,LS Block
465.2570801,-208.1168823,2,104,100,88,Class_2,Grass
681.6743164,-371.1655884,1,221,218,201,Class_1,LS Block
262.3082886,-262.2495117,3,65,89,57,Class_3,Vegitation
497.9655151,-214.9805908,2,86,88,74,Class_2,Grass
507.0930786,-212.980896,2,105,107,93,Class_2,Grass
504.2570801,-226.2033081,2,95,99,82,Class_2,Grass
337.843689,-155.2061768,3,98,125,84,Class_3,Vegitation
516.9750977,-205.1494141,2,107,109,95,Class_2,Grass
178.6826782,-105.0023804,2,94,104,80,Class_2,Grass
205.9077148,-359.8059082,1,172,167,163,Class_1,LS Block
244.0817261,-517.065979,3,18,44,15,Class_3,Vegitation
255.9224854,-523.9089966,3,78,107,76,Class_3,Vegitation
651.5858765,-147.9453125,1,197,196,175,Class_1,LS Block
205.0740967,-361.7940063,1,238,235,228,Class_1,LS Block
493.1428833,-344.9956055,2,102,106,91,Class_2,Grass
468.1530762,-194.1394043,2,105,106,92,Class_2,Grass
497.1080933,-7.798095703,1,134,135,119,Class_1,LS Block
69.83990479,-428.1069946,2,142,136,124,Class_2,Grass
224.0189209,-312.9940796,1,176,182,170,Class_1,LS Block
511.001709,-212.2114258,2,99,100,86,Class_2,Grass
464.5808716,-196.1864014,2,110,112,98,Class_2,Grass
480.8242798,-197.1862793,2,116,112,101,Class_2,Grass
394.0377197,-26.081604,1,151,157,145,Class_1,LS Block
504.0808716,-195.2114258,2,102,103,89,Class_2,Grass
416.8704834,-11.11138916,1,200,203,196,Class_1,LS Block
264.9447021,-449.1206055,2,117,115,100,Class_2,Grass
362.2780762,-152.2647095,1,145,148,139,Class_1,LS Block
178.512085,-291.2904053,1,226,224,209,Class_1,LS Block
385.9324951,-83.28057861,3,33,59,32,Class_3,Vegitation
487.1439209,-215.1248779,2,102,100,85,Class_2,Grass
197.9227295,-486.9462891,3,80,103,83,Class_3,Vegitation
210.0687256,-484.1605225,3,60,77,61,Class_3,Vegitation
253.9514771,-536.9456787,3,55,84,53,Class_3,Vegitation
227.0056763,-343.3250122,1,197,197,185,Class_1,LS Block
654.6405029,-238.4661865,1,177,179,166,Class_1,LS Block
102.0557251,-70.05560303,3,36,62,33,Class_3,Vegitation
317.9822998,-232.1754761,1,161,161,149,Class_1,LS Block
180.0828857,-110.9221802,2,100,103,82,Class_2,Grass
175.7573242,-443.074585,3,19,43,17,Class_3,Vegitation
234.0977173,-475.8994751,3,57,76,48,Class_3,Vegitation
178.0913086,-40.1151123,3,39,88,32,Class_3,Vegitation
205.1489258,-440.8775024,3,50,73,55,Class_3,Vegitation
90.05090332,-247.7835083,1,136,140,126,Class_1,LS Block
286.1298828,-266.0114746,1,180,180,170,Class_1,LS Block
215.4799194,-304.0504761,1,203,216,198,Class_1,LS Block
129.8773193,-311.7227173,1,161,157,145,Class_1,LS Block
253.8300781,-533.1212769,3,57,86,55,Class_3,Vegitation
180.166687,-293.9522095,1,155,156,140,Class_1,LS Block
201.0415039,-339.9481812,3,78,108,72,Class_3,Vegitation
211.003479,-487.3925781,3,4,16,4,Class_3,Vegitation
263.9099121,-452.1641846,2,105,106,90,Class_2,Grass
205.9517212,-338.1676025,3,64,98,63,Class_3,Vegitation
96.18249512,-143.9307251,2,122,116,102,Class_2,Grass
335.2537231,-154.1270142,3,78,100,64,Class_3,Vegitation
246.8043213,-273.9301147,1,156,159,140,Class_1,LS Block
457.1873169,-212.0310059,2,92,90,77,Class_2,Grass
490.2243042,-212.2114258,2,96,94,79,Class_2,Grass
225.2329102,-317.8504028,1,106,114,103,Class_1,LS Block
120.8074951,-142.9207153,2,109,108,90,Class_2,Grass
250.9165039,-258.1876831,1,201,202,186,Class_1,LS Block
458.2133179,-222.9968872,2,106,102,90,Class_2,Grass
263.524292,-439.9898071,2,106,104,89,Class_2,Grass
458.9083252,-214.0327148,2,93,89,77,Class_2,Grass
472.1290894,-192.1514282,2,108,106,93,Class_2,Grass
476.1049194,-191.1895142,2,103,101,88,Class_2,Grass
252.0089111,-533.9105225,3,68,94,65,Class_3,Vegitation
204.7891235,-438.2874756,3,51,75,53,Class_3,Vegitation
522.0253296,-207.09729,2,106,108,94,Class_2,Grass
97.09631348,-150.8565063,2,101,108,90,Class_2,Grass
342.9174805,-167.9143066,3,105,137,100,Class_3,Vegitation
189.0167236,-39.96368408,3,66,91,62,Class_3,Vegitation
176.0565186,-36.08190918,3,90,134,85,Class_3,Vegitation
213.0518799,-312.8322754,1,158,164,150,Class_1,LS Block
465.0646973,-204.8944092,2,102,104,90,Class_2,Grass
213.6030884,-358.010376,1,163,159,150,Class_1,LS Block
121.9995117,-41.94818115,3,48,79,48,Class_3,Vegitation
335.1068726,-160.913208,3,90,121,80,Class_3,Vegitation
103.1348877,-72.91540527,3,63,94,63,Class_3,Vegitation
253.0407104,-270.0927124,1,178,191,171,Class_1,LS Block
88.87188721,-152.8283081,2,118,119,103,Class_2,Grass
488.0095215,-214.0186768,2,108,106,91,Class_2,Grass
122.0535278,-40.00567627,3,38,67,37,Class_3,Vegitation
198.0983276,-434.0427246,3,54,76,53,Class_3,Vegitation
187.1044922,-37.96038818,3,61,95,60,Class_3,Vegitation
204.1121216,-363.140686,1,204,201,194,Class_1,LS Block
214.0634766,-317.0410156,1,175,181,171,Class_1,LS Block
459.0526733,-208.9345093,2,100,96,84,Class_2,Grass
171.1802979,-105.1546021,2,107,110,89,Class_2,Grass
467.9606934,-191.0612793,2,92,90,77,Class_2,Grass
463.140686,-216.2451172,2,107,103,91,Class_2,Grass
475.0147095,-197.0250854,2,106,102,90,Class_2,Grass
75.11651611,-155.1851807,2,123,120,103,Class_2,Grass
79.92608643,-142.2954102,2,118,117,99,Class_2,Grass
273.2028809,-441.1057129,2,104,102,90,Class_2,Grass
186.0374756,-304.0964966,1,196,200,185,Class_1,LS Block
185.9924927,-314.1497192,1,150,157,141,Class_1,LS Block
117.718689,-319.852478,1,244,237,227,Class_1,LS Block
90.60327148,-141.0449829,2,113,114,96,Class_2,Grass
247.166687,-512.1497192,3,43,67,41,Class_3,Vegitation
487.9425049,-209.1140747,2,99,97,82,Class_2,Grass
266.9736938,-447.0509033,2,115,113,98,Class_2,Grass
211.2192993,-485.7739258,3,12,26,13,Class_3,Vegitation
671.0300903,-357.9942017,1,222,219,204,Class_1,LS Block
248.1021118,-512.5093994,3,38,64,37,Class_3,Vegitation
106.0900879,-156.098999,2,105,115,90,Class_2,Grass
197.111084,-411.97052,3,34,58,34,Class_3,Vegitation
335.7932739,-156.9868164,3,103,136,91,Class_3,Vegitation
509.3635254,-34.00170898,1,122,120,107,Class_1,LS Block
458.9829102,-193.1774902,2,97,100,83,Class_2,Grass
287.0604858,-262.8953857,1,176,177,169,Class_1,LS Block
259.8314819,-444.9813232,2,114,112,97,Class_2,Grass
235.0991211,-272.0333252,1,179,183,168,Class_1,LS Block
523.0465088,-206.0671997,2,99,101,87,Class_2,Grass
250.8356934,-257.1759033,1,175,176,160,Class_1,LS Block
668.0480957,-359.0042114,1,90,87,72,Class_1,LS Block
514.8847046,-214.9528809,2,107,108,92,Class_2,Grass
111.1882935,-146.8164063,2,97,95,80,Class_2,Grass
283.8469238,-233.2407837,1,215,225,214,Class_1,LS Block
510.9511108,-209.4058838,2,103,104,90,Class_2,Grass
87.18188477,-246.843811,1,193,197,183,Class_1,LS Block
378.0056763,-78.22790527,3,89,115,76,Class_3,Vegitation
111.909729,-140.0830078,2,108,109,91,Class_2,Grass
521.0513306,-192.9570923,2,82,84,70,Class_2,Grass
457.3154907,-223.253479,2,102,100,87,Class_2,Grass
682.2728882,-372.1062012,1,203,200,183,Class_1,LS Block
343.8886719,-170.9495239,3,50,80,44,Class_3,Vegitation
295.0078735,-243.4744263,1,162,170,155,Class_1,LS Block
462.9577026,-195.1043091,2,106,107,91,Class_2,Grass
487.3712769,-343.119812,2,103,107,92,Class_2,Grass
664.9244995,-150.3181763,1,216,223,207,Class_1,LS Block
132.6832886,-294.9595947,1,126,127,113,Class_1,LS Block
488.8081055,-209.1140747,2,93,91,76,Class_2,Grass
690.4094849,-91.25592041,1,175,172,157,Class_1,LS Block
468.9257202,-215.0881958,2,111,105,93,Class_2,Grass
106.6901245,-229.1033936,1,161,164,147,Class_1,LS Block
466.9907227,-343.1558838,2,102,106,92,Class_2,Grass
358.873291,-154.1494751,1,167,168,162,Class_1,LS Block
652.1629028,-150.1898804,1,180,179,159,Class_1,LS Block
263.0366821,-268.1174927,3,40,58,32,Class_3,Vegitation
500.8768921,-346.27948,2,119,122,105,Class_2,Grass
325.6143188,-193.7861938,1,231,234,223,Class_1,LS Block
457.9567261,-192.8568115,2,95,98,81,Class_2,Grass
472.0407104,-345.9694824,2,95,93,81,Class_2,Grass
477.2216797,-90.09558105,1,206,209,192,Class_1,LS Block
200.9337158,-340.8654785,3,79,106,71,Class_3,Vegitation
88.94372559,-88.94110107,3,55,84,53,Class_3,Vegitation
210.0119019,-350.8922119,1,124,127,120,Class_1,LS Block
489.8840942,-69.08770752,1,188,191,174,Class_1,LS Block
679.7932739,-371.1655884,1,184,181,166,Class_1,LS Block
243.2183228,-517.2817993,3,32,59,28,Class_3,Vegitation
466.9976807,-200.1544189,2,95,96,82,Class_2,Grass
420.8618774,-9.281982422,1,225,228,221,Class_1,LS Block
76.03027344,-139.072998,2,104,105,89,Class_2,Grass
411.9990845,-9.160522461,1,181,191,180,Class_1,LS Block
459.0980835,-201.7415771,2,105,102,87,Class_2,Grass
97.00012207,-148.644104,2,101,104,87,Class_2,Grass
267.9678955,-450.7844238,2,100,98,83,Class_2,Grass
482.9113159,-220.1268921,2,101,99,84,Class_2,Grass
475.0789185,-216.968811,2,106,100,88,Class_2,Grass
114.0740967,-137.1972046,2,110,109,91,Class_2,Grass
505.138916,-208.1973267,2,92,94,80,Class_2,Grass
275.9467163,-151.0375977,1,188,186,173,Class_1,LS Block
198.1384888,-488.1873169,3,53,77,55,Class_3,Vegitation
221.9570923,-484.4249268,3,16,21,15,Class_3,Vegitation
201.796875,-341.0812988,3,53,80,45,Class_3,Vegitation
338.0596924,-153.9650879,3,104,126,88,Class_3,Vegitation
515.9290771,-202.1915283,2,99,101,87,Class_2,Grass
659.583313,-342.0264282,1,209,212,195,Class_1,LS Block
665.3602905,-244.4376831,1,169,167,155,Class_1,LS Block
361.34729,-162.2200928,1,179,181,178,Class_1,LS Block
109.0720825,-142.968811,2,106,111,91,Class_2,Grass
116.7675171,-141.8626099,2,112,111,93,Class_2,Grass
336.8724976,-155.2061768,3,97,122,82,Class_3,Vegitation
182.9741211,-439.8131104,3,62,85,57,Class_3,Vegitation
656.0792847,-247.9628906,1,212,212,200,Class_1,LS Block
80.11828613,-146.9606934,2,115,109,95,Class_2,Grass
471.8964844,-346.9434814,2,94,92,80,Class_2,Grass
256.9028931,-486.4130859,1,169,171,158,Class_1,LS Block
252.0089111,-536.0654907,3,76,105,74,Class_3,Vegitation
276.9362793,-446.09729,2,101,97,86,Class_2,Grass
492.1939087,-223.1088257,2,97,95,80,Class_2,Grass
474.8864746,-211.0050049,2,99,93,81,Class_2,Grass
254.2548828,-539.4041748,3,69,95,66,Class_3,Vegitation
117.7775269,-156.1470947,2,104,103,85,Class_2,Grass
192.4287109,-439.25,3,66,81,58,Class_3,Vegitation
514.0189209,-214.9047852,2,105,103,88,Class_2,Grass
502.9382935,-191.7537842,2,109,110,96,Class_2,Grass
204.3685303,-359.8059082,1,208,203,199,Class_1,LS Block
164.1231079,-302.8734131,1,133,142,121,Class_1,LS Block
165.7749023,-442.1572876,3,23,48,19,Class_3,Vegitation
487.0827026,-338.7911987,2,89,96,80,Class_2,Grass
656.0311279,-237.0455933,1,158,158,146,Class_1,LS Block
406.8876953,-18.32159424,1,238,246,231,Class_1,LS Block
489.8853149,-222.0507202,2,108,106,91,Class_2,Grass
178.9437256,-293.4486084,1,161,159,144,Class_1,LS Block
108.2064819,-153.020813,2,98,100,79,Class_2,Grass
243.9199219,-518.3070068,3,46,72,43,Class_3,Vegitation
212.0831299,-479.0524902,3,23,39,26,Class_3,Vegitation
331.8734741,-197.2935791,1,177,185,172,Class_1,LS Block
190.9179077,-438.8903198,3,53,73,46,Class_3,Vegitation
516.8668823,-196.0231934,2,94,96,82,Class_2,Grass
494.2611084,-345.1038208,2,103,107,92,Class_2,Grass
252.1309204,-514.8117065,3,77,104,73,Class_3,Vegitation
415.0648804,-268.137207,1,248,250,236,Class_1,LS Block
470.8464966,-224.4077759,2,133,123,113,Class_2,Grass
467.8325195,-223.9588013,2,103,94,85,Class_2,Grass
261.8400879,-453.0772095,2,88,89,71,Class_2,Grass
384.319519,-314.0634155,1,189,185,173,Class_1,LS Block
186.0025024,-103.0241089,2,95,107,83,Class_2,Grass
474.8864746,-222.0349121,2,102,96,84,Class_2,Grass
85.98608398,-148.0187988,2,118,115,100,Class_2,Grass
355.9750977,-315.0894775,1,216,221,199,Class_1,LS Block
509.9309082,-219.8587036,2,101,103,89,Class_2,Grass
267.1765137,-440.0709839,2,119,117,102,Class_2,Grass
256.9940796,-358.8560791,2,128,122,108,Class_2,Grass
489.9561157,-84.77172852,1,195,199,184,Class_1,LS Block
94.08410645,-237.0075073,1,139,142,123,Class_1,LS Block
506.9666748,-197.9528809,2,92,94,80,Class_2,Grass
164.3181152,-445.7186279,3,63,89,60,Class_3,Vegitation
434.6203003,-507.0454102,1,170,168,156,Class_1,LS Block
257.2175293,-529.0081177,3,58,82,58,Class_3,Vegitation
189.0333252,-423.9703979,3,46,69,40,Class_3,Vegitation
270.1998901,-436.0737915,2,104,102,87,Class_2,Grass
359.9713135,-150.1602783,1,210,211,203,Class_1,LS Block
489.9625244,-195.935791,2,107,103,92,Class_2,Grass
393.1486816,-31.16131592,1,191,199,184,Class_1,LS Block
686.1204834,-382.2811279,1,200,197,180,Class_1,LS Block
345.0217285,-170.0996094,3,43,70,37,Class_3,Vegitation
473.8604736,-226.2033081,2,105,95,83,Class_2,Grass
480.8912964,-225.0806885,2,113,107,93,Class_2,Grass
83.86987305,-150.3273926,2,118,115,100,Class_2,Grass
265.8187256,-274.206604,1,193,200,193,Class_1,LS Block
108.1469116,-230.3173828,1,142,145,128,Class_1,LS Block
479.0446777,-203.8234863,2,106,102,90,Class_2,Grass
492.8963013,-201.8035278,2,105,101,90,Class_2,Grass
240.0463257,-151.6851196,1,152,153,139,Class_1,LS Block
416.2330933,-10.20080566,1,176,179,172,Class_1,LS Block
392.1491089,-18.14978027,1,106,107,102,Class_1,LS Block
501.0916748,-214.788208,2,89,91,77,Class_2,Grass
227.2158813,-303.9696045,1,139,144,137,Class_1,LS Block
480.1029053,-200.1201782,2,116,112,101,Class_2,Grass
500.8408813,-348.2994995,2,105,108,91,Class_2,Grass
58.80810547,-425.9406128,2,134,127,117,Class_2,Grass
361.190918,-80.04901123,3,77,96,74,Class_3,Vegitation
171.2855225,-35.94598389,3,61,97,59,Class_3,Vegitation
482.1409302,-347.1599121,2,98,100,86,Class_2,Grass
113.2565308,-148.1630859,2,98,97,79,Class_2,Grass
251.9492798,-355.0211792,2,110,111,97,Class_2,Grass
489.9108887,-337.8386841,2,102,109,93,Class_2,Grass
83.14849854,-156.1951904,2,120,118,103,Class_2,Grass
388.2954712,-307.9071045,1,189,185,173,Class_1,LS Block
513.2597046,-202.0471802,2,96,98,84,Class_2,Grass
173.0422974,-320.1390991,1,229,227,212,Class_1,LS Block
180.9824829,-39.17352295,3,94,145,89,Class_3,Vegitation
485.02771,-215.7501221,2,100,98,83,Class_2,Grass
489.0667114,-346.1499023,2,103,105,91,Class_2,Grass
253.131897,-536.2172241,3,74,103,72,Class_3,Vegitation
250.9221191,-357.9431152,2,124,121,106,Class_2,Grass
520.0308838,-224.1873169,2,93,100,82,Class_2,Grass
255.0827026,-150.8217773,1,212,213,199,Class_1,LS Block
202.1542969,-492.1950073,3,57,80,54,Class_3,Vegitation
265.8726807,-279.9802246,1,155,157,146,Class_1,LS Block
77.95410156,-139.9387207,2,108,106,91,Class_2,Grass
91.22851563,-149.3173828,2,115,113,98,Class_2,Grass
511.8065186,-221.734375,2,100,107,89,Class_2,Grass
484.9124756,-198.5811157,2,113,109,98,Class_2,Grass
76.22271729,-141.9107056,2,120,118,103,Class_2,Grass
179.2315063,-290.2830811,1,220,218,203,Class_1,LS Block
403.1939087,-278.0656128,1,184,187,170,Class_1,LS Block
184.130127,-41.08660889,3,79,122,76,Class_3,Vegitation
258.0661011,-444.1494141,2,95,93,78,Class_2,Grass
380.1243286,-23.01599121,1,143,152,133,Class_1,LS Block
518.8508911,-206.9890747,2,100,101,87,Class_2,Grass
478.1790771,-193.2905273,2,105,101,89,Class_2,Grass
468.5128784,-196.2946777,2,103,104,90,Class_2,Grass
223.0477295,-302.2293091,1,204,221,202,Class_1,LS Block
175.8370972,-106.067688,2,87,92,70,Class_2,Grass
663.2570801,-166.0936279,1,191,193,179,Class_1,LS Block
272.0463257,-444.8596191,2,113,109,98,Class_2,Grass
505.0731201,-214.9047852,2,90,92,78,Class_2,Grass
276.0233154,-450.3380127,2,100,98,85,Class_2,Grass
173.8286743,-38.82019043,3,64,108,59,Class_3,Vegitation
466.8441162,-218.2651978,2,112,106,94,Class_2,Grass
516.9390869,-207.1333008,2,106,107,93,Class_2,Grass
499.0308838,-208.9667969,2,104,106,92,Class_2,Grass
77.18450928,-149.2692871,2,123,117,101,Class_2,Grass
198.0054932,-436.7495117,3,72,91,69,Class_3,Vegitation
192.6304932,-429.7979126,3,52,81,53,Class_3,Vegitation
475.9766846,-209.1453247,2,92,86,74,Class_2,Grass
487.7977295,-77.50531006,1,216,219,202,Class_1,LS Block
505.9100952,-15.06231689,1,140,141,125,Class_1,LS Block
330.2006836,-192.2753906,1,180,188,175,Class_1,LS Block
469.8762817,-338.8272095,2,108,106,94,Class_2,Grass
509.1115112,-209.0811768,2,97,99,85,Class_2,Grass
363.0338745,-139.0640869,1,137,137,127,Class_1,LS Block
679.3657227,-381.2550049,1,243,240,225,Class_1,LS Block
424.2233276,-13.0690918,1,167,168,162,Class_1,LS Block
115.7094727,-141.8626099,2,105,104,86,Class_2,Grass
258.9387207,-447.9639893,2,108,110,89,Class_2,Grass
214.8344727,-499.2634888,3,5,11,1,Class_3,Vegitation
499.0424805,-192.2227173,2,91,92,78,Class_2,Grass
496.8007202,-338.0551147,2,98,101,84,Class_2,Grass
225.2329102,-300.125,1,179,185,173,Class_1,LS Block
183.5640869,-47.54241943,3,6,35,5,Class_3,Vegitation
467.8074951,-202.9680176,2,97,98,84,Class_2,Grass
258.9677124,-159.5270996,1,142,144,131,Class_1,LS Block
116.9116821,-137.8225098,2,82,81,63,Class_2,Grass
670.8377075,-352.9440918,1,203,200,185,Class_1,LS Block
500.899292,-224.359314,2,93,96,79,Class_2,Grass
